sampling,invalid_value,missing_value,floating_point,unit_converter,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,class_imbalance_ratio,corr_race,ot_race,corr_gender,ot_gender,corr_loan_type,ot_loan_type,corr_applicant_age,ot_applicant_age,corr_lien_status,ot_lien_status,corr_LV,ot_LV,corr_DI,ot_DI,corr_income_brackets,ot_income_brackets,utility_accuracy_score
1,1,6,1,1,4,1,2,1,1,2,1,0.24007782101167316,0.24124513618677043,8.846743295019158,16612.78,0.38,744.38,1.0,13297.44,0.3,844.54,0.37,17277.05,0.11,844.51,0.37,13297.44,0.22,1963.5,0.27,0.10233463035019452
2,2,8,4,1,4,3,2,1,1,2,1,0.2918287937743191,0.2931258106355383,10.620689655172415,157.28,0.39,230.86,1.0,7141.13,0.4,257.3,0.34,1466.27,1.0,257.3,0.33,794.4,0.43,624.72,0.23,0.08902077151335308
2,1,6,2,2,3,8,2,2,2,2,1,0.2438391699092088,0.24254215304798962,9.8,43.44,0.4,2863.12,1.0,43.9,0.28,1769.89,0.37,34.06,0.06,1769.89,0.42,43.9,0.19,342.64,0.2,0.09444444444444444
1,3,7,1,2,4,3,1,1,2,2,1,0.22684824902723735,0.22957198443579765,10.25,19794.6,0.34,640.77,1.0,19805.23,0.42,764.23,0.38,19819.15,1.0,764.2,0.35,19805.23,0.59,1699.4,0.25,0.08940568475452193
2,3,1,4,1,1,1,2,1,1,1,1,0.2463768115942029,0.2463768115942029,9.0,39.43,0.4,217.2,1.0,38.41,0.3,3219.49,0.38,35.69,0.06,3219.49,0.52,38.41,0.2,1205.51,0.27,0.10579710144927534
1,3,9,3,2,5,8,1,2,2,2,1,0.2299610894941634,0.22840466926070038,8.830601092896174,14.58,0.4,525.36,1.0,8583.17,0.3,586.25,0.31,26.24,0.1,586.24,0.32,8583.17,0.21,1427.79,0.26,0.103390772651473
1,1,8,3,1,5,1,2,1,1,2,1,0.23424124513618677,0.23151750972762647,8.846743295019158,48.17,0.38,744.38,1.0,13299.51,0.3,844.53,0.38,49.03,0.14,844.51,0.37,13299.51,0.22,1963.5,0.27,0.10233463035019452
2,1,1,3,1,4,8,2,1,1,2,1,0.2463768115942029,0.24492753623188407,9.5,4403.3,0.34,167.42,1.0,2175.62,0.3,209.92,0.23,4491.25,0.0,209.92,0.26,2175.62,0.22,418.14,0.22,0.09523809523809523
1,1,6,3,1,1,1,2,1,1,1,1,0.2396887159533074,0.2396887159533074,8.846743295019158,137.09,0.38,744.38,1.0,137.57,0.31,11359.93,0.38,176.25,0.11,11359.93,0.37,137.57,0.22,4867.3,0.27,0.10233463035019452
2,2,7,2,1,2,1,2,1,1,1,1,0.311284046692607,0.324254215304799,9.012987012987013,572.42,0.4,572.42,1.0,572.42,0.36,572.42,0.37,572.42,0.02,572.42,0.53,572.42,0.6,572.42,0.27,0.10376134889753563
2,1,6,4,2,4,8,1,2,2,1,1,0.2438391699092088,0.2438391699092088,9.588235294117647,4117.94,0.35,190.8,1.0,2281.2,0.33,239.66,0.23,4753.59,0.03,239.66,0.27,2281.2,0.22,486.94,0.23,0.09444444444444444
1,3,9,3,1,3,6,1,2,2,1,1,0.2299610894941634,0.22801556420233463,10.835526315789474,114.06,0.38,9907.69,1.0,104.47,0.29,5922.25,0.33,130.85,0.15,5922.27,0.52,104.47,0.18,893.76,0.26,0.08449138410227908
2,1,5,2,2,5,4,2,2,2,2,1,0.2619974059662776,0.2607003891050584,9.588235294117647,4.64,0.37,166.74,1.0,2820.76,0.31,195.09,0.38,5.88,0.06,195.09,0.36,2820.76,0.19,455.3,0.26,0.1074074074074074
2,4,8,1,1,3,5,2,2,1,1,1,0.3009079118028534,0.3035019455252918,10.73913043478261,2937.69,0.4,2982.43,1.0,31.3,0.29,1764.0,0.33,5768.82,0.02,1764.0,0.31,1594.55,0.41,307.83,0.26,0.08703703703703702
1,4,3,1,2,1,5,2,1,1,1,1,0.3357976653696498,0.3357976653696498,8.620320855614974,253.7,0.31,496.68,1.0,88.25,0.29,7860.84,0.41,221.52,0.01,7860.84,0.53,6137.54,0.46,3694.37,0.25,0.103390772651473
1,1,2,2,2,1,7,2,1,2,1,1,0.25058365758754864,0.25058365758754864,11.75886524822695,91.22,0.36,578.09,1.0,82.71,0.31,8170.65,0.32,114.37,0.16,8170.66,0.34,82.71,0.18,4187.72,0.23,0.07837687604224575
2,2,5,4,2,2,5,2,2,2,1,1,0.34889753566796367,0.36186770428015563,10.020408163265307,442.47,0.38,432.89,1.0,408.23,0.41,433.26,0.31,6403.46,1.0,433.26,0.3,460.67,0.41,484.71,0.28,0.09629629629629632
1,3,8,4,2,4,5,1,1,1,2,1,0.23424124513618677,0.23151750972762647,9.398843930635838,12305.5,0.37,525.43,1.0,10471.44,0.28,649.21,0.34,12529.42,0.11,649.19,0.36,10471.44,0.19,1484.05,0.26,0.09783212896053362
2,4,1,4,2,5,4,1,1,2,2,1,0.38632478632478634,0.39487179487179486,8.975609756097562,91.34,0.37,145.75,1.0,509.8,0.39,119.84,0.37,3333.48,0.01,119.84,0.52,509.8,0.43,364.61,0.27,0.12469437652811732
2,1,2,4,1,3,4,2,2,2,1,1,0.245136186770428,0.245136186770428,9.384615384615385,36.55,0.4,2885.59,1.0,33.56,0.31,1577.32,0.36,33.55,0.15,1577.33,0.36,33.56,0.2,270.46,0.26,0.10370370370370374
2,3,9,1,2,2,2,2,2,1,1,1,0.24124513618677043,0.23994811932555124,11.272727272727273,3344.1,0.34,426.29,1.0,9766.55,0.36,470.03,0.32,3094.32,0.09,470.03,0.45,9766.55,0.53,492.07,0.22,0.08148148148148149
2,4,2,4,2,5,2,2,2,2,2,1,0.32555123216601817,0.3216601815823606,11.55813953488372,104.47,0.34,169.34,0.39,6225.39,0.35,200.88,0.32,6224.3,0.06,200.87,0.44,872.25,0.38,564.89,0.21,0.07777777777777772
1,1,3,1,1,1,7,2,2,2,1,1,0.22568093385214008,0.22568093385214008,10.386075949367088,121.49,0.39,587.62,1.0,94.8,0.33,6746.05,0.37,101.32,0.06,6746.06,0.58,94.8,0.21,3928.78,0.25,0.08727070594774877
1,1,5,1,2,5,5,1,2,2,1,1,0.2649805447470817,0.2642023346303502,9.77245508982036,33.64,0.37,566.08,1.0,10500.65,0.26,678.17,0.36,6.2,0.08,678.15,0.38,10500.65,0.19,1542.09,0.27,0.09394107837687604
1,3,2,4,1,2,6,1,1,1,1,1,0.24747081712062258,0.2482490272373541,10.24375,1425.85,0.35,1374.73,1.0,1796.09,0.29,1372.29,0.35,1279.88,0.14,1372.29,0.5,1796.09,0.18,1461.31,0.26,0.09783212896053362
2,1,4,4,2,1,6,1,2,2,2,1,0.24773022049286642,0.24773022049286642,12.5,39.97,0.4,176.26,0.39,32.08,0.29,3171.72,0.32,31.7,0.06,3171.73,0.26,32.08,0.16,1135.79,0.24,0.0981481481481481
1,2,8,4,1,1,4,2,1,2,2,1,0.2867704280155642,0.2867704280155642,8.569148936170214,314.99,0.36,505.91,1.0,100.39,0.31,7860.7,0.37,231.94,0.04,7860.71,0.36,5598.71,0.61,3404.6,0.26,0.10950528071150645
2,1,8,4,1,3,7,2,2,1,2,1,0.24254215304798962,0.2438391699092088,11.857142857142858,41.15,0.41,3192.95,1.0,34.68,0.26,1892.67,0.33,38.2,0.12,1892.67,0.5,34.68,0.15,311.68,0.2,0.08518518518518514
2,1,8,1,2,3,3,1,1,2,1,1,0.2438391699092088,0.24254215304798962,9.903846153846153,2872.74,0.34,3093.8,1.0,1795.78,0.37,1683.2,0.36,5605.58,1.0,1683.21,0.5,1795.79,0.43,271.19,0.23,0.09171075837742504
2,1,9,4,1,4,8,1,1,2,1,1,0.23735408560311283,0.23735408560311283,9.384615384615385,3920.86,0.36,187.9,1.0,2249.93,0.32,244.49,0.22,4920.12,0.07,244.49,0.29,2249.93,0.22,474.2,0.23,0.09629629629629632
1,4,7,1,1,1,8,1,2,2,2,1,0.2898832684824903,0.2898832684824903,11.75886524822695,410.33,0.04,560.12,0.39,111.58,0.3,8530.19,0.3,172.46,0.03,8530.2,0.32,6183.9,0.45,4107.09,0.24,0.07837687604224575
2,4,2,1,1,4,5,1,1,2,2,1,0.324254215304799,0.324254215304799,11.272727272727273,173.44,0.43,190.49,1.0,3097.62,0.29,239.63,0.34,1259.12,0.13,239.63,0.34,742.77,0.45,567.11,0.27,0.1074074074074074
1,4,9,4,1,5,6,2,1,2,2,1,0.2836575875486381,0.2848249027237354,10.681818181818182,431.26,0.38,546.72,1.0,10398.94,0.27,778.93,0.35,16494.7,0.04,778.92,0.53,2216.15,0.6,1732.24,0.26,0.09227348526959422
1,4,1,3,2,3,1,1,2,1,2,1,0.4080604534005038,0.40554156171284633,8.452380952380953,9513.72,0.35,10149.72,1.0,2834.77,0.44,5737.89,0.39,13771.83,0.02,5737.91,0.36,2834.76,0.6,861.99,0.28,0.10428211586901759
2,4,5,2,2,3,6,2,2,1,2,1,0.3670557717250324,0.364461738002594,9.8,2748.82,0.36,3071.27,1.0,41.56,0.27,1840.1,0.3,5282.2,1.0,1840.11,0.29,1294.48,0.56,359.02,0.27,0.0981481481481481
2,4,6,4,2,5,6,2,1,1,1,1,0.31776913099870296,0.3229571984435798,10.020408163265307,152.58,0.4,217.03,1.0,3167.56,0.26,229.48,0.29,5391.77,0.0,229.48,0.29,658.93,0.56,561.45,0.25,0.10370370370370374
2,3,4,1,2,3,1,1,2,1,1,1,0.2490272373540856,0.2490272373540856,9.012987012987013,45.33,0.4,4024.74,1.0,46.04,0.32,2238.54,0.38,35.67,0.05,2238.55,0.53,46.04,0.21,359.78,0.27,0.10116731517509725
2,1,2,4,2,2,2,1,2,2,1,1,0.245136186770428,0.2490272373540856,11.0,3258.29,0.34,420.99,1.0,9538.57,0.36,466.36,0.33,3231.57,0.09,466.36,0.45,9538.57,0.55,463.43,0.21,0.09074074074074079
2,4,3,1,2,3,7,1,1,1,1,1,0.3346303501945525,0.3320363164721141,10.48936170212766,2804.0,0.35,3139.04,1.0,42.71,0.25,1906.27,0.32,5653.77,1.0,1906.28,0.49,531.14,0.39,379.94,0.2,0.08703703703703702
1,1,8,3,2,3,3,2,1,2,2,1,0.23424124513618677,0.23073929961089495,10.08187134502924,9637.12,0.34,10256.23,1.0,5934.9,0.4,5867.68,0.37,19095.06,1.0,5867.7,0.35,5934.94,0.59,835.29,0.25,0.08970976253298157
1,3,5,1,1,4,3,2,1,2,1,1,0.2649805447470817,0.26575875486381323,10.206703910614525,20434.55,0.34,657.57,1.0,20445.55,0.41,796.0,0.38,20459.95,1.0,795.98,0.36,20445.55,0.59,1729.39,0.25,0.08923230309072783
1,3,4,3,1,3,7,1,1,2,2,1,0.22957198443579765,0.22879377431906614,11.942446043165468,127.72,0.39,10274.5,1.0,110.07,0.32,6353.37,0.29,103.94,0.06,6353.39,0.31,110.07,0.18,933.66,0.27,0.07670928293496382
2,4,8,3,2,1,5,1,2,1,2,1,0.2918287937743191,0.2918287937743191,10.020408163265307,104.56,0.36,175.87,1.0,24.35,0.27,2127.86,0.37,59.18,0.03,2127.86,0.56,1851.33,0.46,1022.4,0.26,0.09444444444444444
2,3,9,2,1,2,8,2,1,1,1,1,0.24124513618677043,0.23994811932555124,9.8,373.06,0.4,468.74,1.0,244.64,0.36,533.91,0.25,409.79,0.1,533.91,0.27,244.64,0.21,530.0,0.2,0.09629629629629632
2,1,7,3,1,1,6,1,2,2,2,1,0.251621271076524,0.251621271076524,11.857142857142858,38.83,0.4,174.02,0.39,33.2,0.3,3260.31,0.34,39.99,0.11,3260.31,0.25,33.2,0.16,1186.28,0.24,0.09259259259259256
2,4,1,2,1,4,5,1,1,2,1,1,0.38803418803418804,0.39829059829059826,10.36111111111111,112.73,0.38,152.81,1.0,515.93,0.33,152.62,0.3,862.68,1.0,152.61,0.28,515.93,0.53,424.81,0.25,0.09290953545232272
2,3,3,1,1,3,3,1,2,1,2,1,0.2490272373540856,0.2490272373540856,10.053571428571429,3147.78,0.34,3363.34,1.0,1949.99,0.38,1889.35,0.36,6213.11,1.0,1889.36,0.34,1950.0,0.43,288.59,0.23,0.08723747980613894
1,1,3,2,1,5,3,2,2,2,2,1,0.22568093385214008,0.22801556420233463,10.346153846153847,197.97,0.34,662.32,1.0,21339.42,0.4,795.85,0.39,199.04,1.0,795.83,0.53,21339.42,0.59,1807.47,0.24,0.0871670702179177
1,2,7,3,1,3,7,2,1,1,1,1,0.27626459143968873,0.2856031128404669,11.406896551724138,9681.52,0.35,10052.53,1.0,119.12,0.31,6338.9,0.28,20333.85,0.02,6338.92,0.31,4851.7,0.59,865.7,0.27,0.08671484157865483
1,2,3,2,1,2,3,1,2,2,2,1,0.3357976653696498,0.3326848249027237,10.44059405940594,1735.39,0.32,1752.24,1.0,37800.02,0.42,1806.16,0.37,31027.55,1.0,1806.16,0.36,1814.98,0.59,1817.38,0.24,0.08697533535266122
2,1,9,2,2,2,4,1,1,2,2,1,0.24124513618677043,0.23994811932555124,8.642857142857142,386.53,0.39,387.84,1.0,392.9,0.35,395.76,0.37,384.02,0.13,395.76,0.52,392.9,0.19,359.46,0.27,0.11481481481481481
1,1,8,3,2,4,6,2,2,1,2,1,0.23424124513618677,0.23151750972762647,10.173913043478262,13050.76,0.35,559.32,1.0,11230.35,0.28,685.23,0.36,12768.65,0.1,685.21,0.51,11230.35,0.18,1636.26,0.26,0.08949416342412453
1,2,7,1,2,3,3,1,2,2,2,1,0.2898832684824903,0.28715953307392994,10.597938144329897,11935.33,0.36,12307.82,1.0,7292.14,0.41,7044.3,0.36,23834.76,1.0,7044.33,0.35,7292.2,0.59,996.07,0.24,0.08577777777777773
1,3,4,2,1,2,8,2,1,2,1,1,0.22568093385214008,0.2377431906614786,9.708333333333334,1261.65,0.41,1427.39,1.0,1162.38,0.3,1335.46,0.33,1272.39,0.06,1335.46,0.31,1162.38,0.2,1530.28,0.26,0.0933852140077821
2,1,4,3,2,5,8,1,1,2,2,1,0.24773022049286642,0.2503242542153048,9.0,25.44,0.35,191.74,1.0,2189.69,0.29,207.27,0.23,47.37,0.01,207.27,0.27,2189.69,0.22,494.25,0.21,0.1444444444444445
1,1,6,1,1,5,4,1,2,1,2,1,0.24007782101167316,0.24046692607003892,9.050279329608939,28.46,0.38,532.24,1.0,9526.51,0.3,618.62,0.36,28.42,0.09,618.6,0.36,9526.51,0.22,1408.78,0.27,0.10394663702056695
2,1,6,4,1,5,4,1,2,2,2,1,0.2438391699092088,0.245136186770428,9.18867924528302,5.56,0.38,161.42,1.0,2736.88,0.3,178.55,0.37,7.89,0.08,178.54,0.36,2736.88,0.19,437.12,0.26,0.11111111111111116
2,3,3,2,2,4,3,1,2,1,1,1,0.2490272373540856,0.2490272373540856,10.053571428571429,6204.08,0.34,209.7,1.0,6207.3,0.4,228.58,0.36,6211.74,1.0,228.58,0.34,6207.3,0.43,543.34,0.23,0.08723747980613894
2,2,7,3,2,3,7,2,1,2,2,1,0.3035019455252918,0.30479896238651105,10.73913043478261,3003.87,0.05,3239.84,1.0,42.72,0.28,1886.37,0.32,5769.89,0.01,1886.38,0.3,1401.96,0.41,370.32,0.24,0.0888888888888889
1,1,3,1,1,5,4,1,1,1,2,1,0.22568093385214008,0.22801556420233463,8.830601092896174,32.46,0.38,523.64,1.0,9355.11,0.31,591.89,0.36,43.89,0.05,591.88,0.36,9355.11,0.22,1381.25,0.27,0.10172317954419119
1,4,5,1,2,3,7,2,2,1,1,1,0.36770428015564205,0.35642023346303503,11.493055555555555,9609.31,0.35,10128.99,1.0,117.99,0.31,6281.97,0.28,20664.51,1.0,6281.99,0.32,4806.67,0.58,857.37,0.27,0.08171206225680938
1,2,4,4,1,5,2,1,2,1,1,1,0.32607003891050584,0.32801556420233463,13.991666666666667,275.4,0.27,638.3,1.0,25139.89,0.36,942.41,0.33,25157.02,1.0,942.39,0.42,3651.87,0.54,2167.28,0.19,0.07448582545858806
2,3,8,3,2,5,8,1,2,1,1,1,0.24254215304798962,0.24254215304798962,9.8,23.32,0.35,187.97,1.0,2313.5,0.33,258.33,0.23,46.12,0.07,258.32,0.29,2313.5,0.22,491.01,0.23,0.09444444444444444
1,3,4,4,1,4,7,2,1,2,1,1,0.22957198443579765,0.22879377431906614,9.96951219512195,12038.92,0.37,501.26,0.39,10061.79,0.28,669.96,0.34,12814.62,0.06,669.94,0.36,10061.79,0.2,1579.48,0.26,0.09060589216231241
2,2,9,4,2,5,4,2,1,2,1,1,0.29831387808041504,0.3022049286640726,8.642857142857142,101.37,0.38,153.71,1.0,2578.02,0.29,162.92,0.38,4332.55,0.03,162.91,0.36,550.79,0.48,418.28,0.26,0.10555555555555551
2,4,7,4,1,5,5,2,2,2,1,1,0.3035019455252918,0.30739299610894943,10.48936170212766,155.44,0.41,189.15,1.0,2952.38,0.3,225.37,0.34,5625.1,0.01,225.36,0.33,666.47,0.57,540.37,0.27,0.0888888888888889
2,3,8,2,2,3,1,1,1,2,1,1,0.2438391699092088,0.24254215304798962,9.012987012987013,45.33,0.4,4024.74,1.0,46.04,0.32,2238.54,0.38,46.77,0.13,2238.55,0.53,46.04,0.21,359.78,0.27,0.10116731517509725
2,3,2,1,1,5,1,1,1,1,2,1,0.24773022049286642,0.24773022049286642,9.012987012987013,11.8,0.4,236.94,1.0,3806.42,0.31,242.37,0.39,14.9,0.15,242.37,0.53,3806.42,0.21,626.98,0.27,0.10116731517509725
2,2,2,2,2,2,6,2,1,1,1,1,0.324254215304799,0.324254215304799,10.25,463.6,0.42,493.95,1.0,303.02,0.35,503.46,0.3,6381.97,0.14,503.47,0.29,505.69,0.46,530.49,0.24,0.09999999999999998
2,2,3,1,1,3,6,1,1,1,2,1,0.3346303501945525,0.3320363164721141,9.8,2732.47,0.35,2922.37,1.0,40.4,0.27,1834.91,0.34,5282.2,1.0,1834.91,0.29,477.31,0.38,358.36,0.23,0.09259259259259256
1,2,2,3,2,4,5,2,1,1,1,1,0.32801556420233463,0.32334630350194554,10.104938271604938,395.16,0.38,561.92,1.0,10533.72,0.28,740.32,0.35,3500.74,0.1,740.3,0.36,2123.94,0.48,1596.68,0.26,0.09116175653140635
2,3,9,4,1,1,3,2,2,1,1,1,0.23735408560311283,0.23735408560311283,9.882352941176471,114.03,0.34,199.22,1.0,1952.05,0.38,2621.26,0.38,56.06,1.0,2621.26,0.33,1952.05,0.43,1425.64,0.23,0.09189189189189184
2,3,9,4,1,1,6,2,2,2,2,1,0.23735408560311283,0.23735408560311283,11.857142857142858,34.29,0.41,170.41,0.39,29.86,0.29,3155.19,0.32,39.25,0.16,3155.2,0.25,29.86,0.18,1141.1,0.24,0.0796296296296296
1,1,8,4,1,4,3,1,2,2,1,1,0.23424124513618677,0.23151750972762647,10.08187134502924,19067.17,0.34,623.3,1.0,19077.47,0.41,725.96,0.38,19090.87,1.0,725.93,0.35,19077.47,0.59,1632.01,0.25,0.08970976253298157
1,4,9,1,2,3,5,1,2,2,2,1,0.2821011673151751,0.2793774319066148,10.104938271604938,9366.21,0.37,9810.41,1.0,100.01,0.27,5522.6,0.34,17291.47,0.02,5522.62,0.35,4671.17,0.6,857.1,0.28,0.09227348526959422
2,4,8,3,2,4,6,2,2,1,2,1,0.2918287937743191,0.2931258106355383,9.8,154.44,0.41,222.27,1.0,2911.53,0.27,233.31,0.29,1062.75,0.01,233.3,0.3,515.61,0.55,534.76,0.25,0.09999999999999998
1,4,1,3,1,5,7,1,2,1,2,1,0.4080604534005038,0.4095717884130982,11.29203539823009,349.95,0.36,524.96,1.0,2313.19,0.37,645.21,0.32,15673.35,1.0,645.2,0.32,2313.18,0.55,1373.17,0.23,0.08207343412527002
2,1,2,2,1,1,8,2,1,1,1,1,0.24773022049286642,0.24773022049286642,13.210526315789474,37.68,0.39,203.5,1.0,33.2,0.31,3173.69,0.25,40.45,0.17,3173.7,0.25,33.2,0.15,1494.0,0.2,0.08703703703703702
2,2,1,2,1,4,3,2,2,2,1,1,0.38803418803418804,0.39829059829059826,9.784313725490197,114.45,0.35,194.47,1.0,600.43,0.37,185.59,0.37,1082.42,1.0,185.58,0.33,600.43,0.43,478.5,0.23,0.09090909090909094
2,2,7,3,1,5,7,2,1,2,1,1,0.3035019455252918,0.30739299610894943,10.73913043478261,112.97,0.35,203.96,1.0,3389.83,0.26,224.81,0.32,5773.57,0.01,224.81,0.3,743.86,0.58,535.62,0.23,0.08703703703703702
1,4,2,4,1,2,1,2,2,1,2,1,0.32801556420233463,0.3389105058365759,8.846743295019158,1900.31,0.38,1900.31,1.0,1900.31,0.33,1900.31,0.38,1900.31,0.16,1900.31,0.37,1900.31,0.5,1900.31,0.27,0.10272373540856028
1,3,3,3,1,3,5,2,1,2,2,1,0.22957198443579765,0.22879377431906614,10.173913043478262,87.43,0.39,9760.58,1.0,87.83,0.26,5565.4,0.34,102.82,0.06,5565.42,0.36,87.83,0.18,892.76,0.26,0.09116175653140635
1,1,6,4,2,4,8,2,2,1,2,1,0.2396887159533074,0.24046692607003892,9.708333333333334,11778.33,0.4,586.91,1.0,9488.09,0.28,636.64,0.3,12409.22,0.08,636.62,0.31,9488.09,0.2,1570.34,0.26,0.09394107837687604
2,2,8,4,1,3,2,1,1,1,1,1,0.2918287937743191,0.29961089494163423,11.0,2874.35,0.34,2973.3,1.0,1870.01,0.37,2084.04,0.3,5929.0,1.0,2084.05,0.39,1870.02,0.39,277.38,0.21,0.08148148148148149
1,2,6,2,2,2,6,2,2,1,2,1,0.30894941634241246,0.2914396887159533,9.96951219512195,1373.86,0.36,1314.55,1.0,1222.26,0.31,1391.99,0.33,1054.68,0.02,1391.99,0.36,1455.62,0.6,1458.71,0.26,0.09116175653140635
1,1,7,1,1,5,2,2,1,1,1,1,0.22684824902723735,0.2237354085603113,10.848684210526315,164.6,0.34,555.47,1.0,19513.91,0.33,710.65,0.37,148.77,0.06,710.64,0.47,19513.91,0.41,1766.9,0.22,0.08495280399777905
1,2,4,1,1,2,5,2,2,2,1,1,0.3256809338521401,0.3326848249027237,10.25,1401.95,0.33,1374.5,1.0,1388.93,0.3,1450.49,0.34,1486.39,0.01,1450.49,0.36,1518.14,0.55,1431.45,0.25,0.0888888888888889
1,4,3,4,1,2,7,2,2,1,1,1,0.3272373540856031,0.32801556420233463,10.24375,1445.31,0.34,1380.54,1.0,1128.25,0.3,1775.06,0.29,984.01,0.02,1775.06,0.32,1756.7,0.41,1380.62,0.25,0.08727070594774877
2,1,6,2,2,5,4,2,1,1,2,1,0.2438391699092088,0.245136186770428,9.18867924528302,5.56,0.37,159.68,1.0,2736.89,0.3,180.51,0.36,7.76,0.08,180.51,0.36,2736.89,0.19,436.42,0.26,0.11481481481481481
2,2,2,2,2,5,8,1,1,1,1,1,0.324254215304799,0.3229571984435798,11.0,111.99,0.34,234.57,1.0,5924.88,0.36,188.91,0.35,5916.96,0.15,188.9,0.45,882.33,0.39,534.81,0.22,0.0981481481481481
1,3,1,2,2,5,8,1,1,2,2,1,0.22654561175961954,0.22697795071335927,9.378205128205128,20.28,0.4,523.45,1.0,8028.75,0.28,524.16,0.33,21.93,0.07,524.15,0.31,8028.75,0.2,1358.08,0.25,0.09759110562075357
1,3,2,2,1,5,1,2,1,1,2,1,0.25058365758754864,0.24863813229571985,8.846743295019158,48.17,0.38,744.38,1.0,13299.51,0.29,844.53,0.37,53.44,0.16,844.51,0.37,13299.51,0.22,1963.5,0.27,0.10233463035019452
2,1,1,1,1,1,6,1,2,2,2,1,0.24347826086956523,0.24347826086956523,12.054054054054054,34.51,0.42,160.0,1.0,30.0,0.31,2865.46,0.31,31.91,0.07,2865.46,0.24,30.0,0.17,1030.82,0.24,0.08902691511387162
2,4,1,2,2,2,6,2,2,1,1,1,0.38803418803418804,0.39487179487179486,10.685714285714285,334.95,0.38,329.65,1.0,383.47,0.36,367.48,0.3,5186.87,1.0,367.48,0.44,383.47,0.53,419.76,0.22,0.08557457212713937
1,2,3,2,1,5,7,2,1,1,2,1,0.3357976653696498,0.3357976653696498,10.913907284768213,385.94,0.34,607.86,1.0,10834.15,0.3,947.41,0.28,18085.59,0.01,947.4,0.34,3027.66,0.41,1666.45,0.25,0.0861589772095609
1,2,7,4,2,3,4,1,2,1,1,1,0.27626459143968873,0.2856031128404669,8.939226519337016,8931.57,0.36,9266.23,1.0,86.74,0.29,5503.87,0.36,14348.1,0.03,5503.89,0.37,4322.05,0.61,758.86,0.27,0.12006670372429129
1,2,3,3,2,4,4,2,2,1,2,1,0.3272373540856031,0.3311284046692607,8.724324324324325,290.19,0.33,521.96,1.0,9408.04,0.29,589.87,0.37,2885.72,0.01,589.85,0.37,1707.47,0.45,1372.94,0.27,0.10394663702056695
1,4,4,2,1,5,3,2,1,2,1,1,0.3256809338521401,0.3291828793774319,10.43,426.78,0.32,723.75,1.0,23815.91,0.42,890.06,0.4,23832.55,1.0,890.04,0.53,3284.07,0.59,2000.61,0.24,0.08705161854768151
1,1,1,2,1,4,4,1,1,2,1,1,0.22654561175961954,0.2287073065283182,8.412790697674419,10045.89,0.39,445.21,1.0,8391.88,0.3,498.7,0.36,10138.91,0.06,498.68,0.36,8391.88,0.22,1190.0,0.27,0.10623841877702289
2,2,6,1,1,5,3,1,2,1,2,1,0.32814526588845655,0.324254215304799,10.457627118644067,159.21,0.38,227.56,1.0,7053.89,0.38,253.74,0.38,7058.9,1.0,253.73,0.51,962.35,0.43,617.06,0.23,0.09319526627218933
1,1,4,2,1,3,6,1,2,2,2,1,0.22568093385214008,0.22490272373540857,11.073825503355705,106.27,0.39,9919.32,1.0,97.79,0.27,5909.51,0.34,102.82,0.06,5909.54,0.52,97.79,0.18,964.32,0.26,0.08504724847137302
1,4,4,3,2,2,3,1,2,2,1,1,0.32607003891050584,0.33852140077821014,10.44059405940594,1735.39,0.32,1752.24,1.0,37800.02,0.43,1806.16,0.38,31027.55,1.0,1806.16,0.36,1940.58,0.59,1817.38,0.24,0.08697533535266122
1,2,4,4,1,2,6,1,2,2,1,1,0.32607003891050584,0.33852140077821014,10.314465408805031,1442.43,0.34,1270.46,0.39,1269.18,0.31,1386.54,0.33,1023.02,0.02,1386.54,0.35,1532.09,0.55,1474.97,0.25,0.08671484157865483
2,4,7,1,1,2,2,1,2,2,1,1,0.311284046692607,0.324254215304799,11.272727272727273,329.02,0.32,380.58,0.39,9766.23,0.36,485.1,0.27,7290.1,1.0,485.1,0.4,685.86,0.39,443.37,0.2,0.08148148148148149
1,1,5,4,1,2,5,1,1,1,2,1,0.26926070038910505,0.2595330739299611,9.837349397590362,1380.16,0.38,1375.7,1.0,1635.11,0.3,1392.06,0.36,1376.21,0.09,1392.06,0.55,1635.11,0.19,1372.75,0.27,0.09449694274596998
1,3,6,2,2,5,1,2,1,1,2,1,0.24007782101167316,0.24046692607003892,8.846743295019158,48.17,0.38,744.38,1.0,13299.51,0.29,844.53,0.37,41.3,0.11,844.51,0.37,13299.51,0.22,1963.5,0.27,0.10233463035019452
1,2,2,2,2,5,2,2,1,1,2,1,0.3299610894941634,0.33657587548638135,12.526315789473685,360.33,0.33,556.39,0.38,22506.62,0.35,836.6,0.34,22447.91,0.08,836.58,0.25,3194.68,0.55,1999.27,0.21,0.07448582545858806
2,2,1,4,2,2,5,2,2,1,2,1,0.38632478632478634,0.40512820512820513,10.685714285714285,334.95,0.38,301.97,1.0,397.93,0.34,361.57,0.29,5186.87,1.0,361.57,0.29,397.93,0.54,365.64,0.25,0.11002444987775062
2,3,2,2,2,2,5,2,1,2,2,1,0.24773022049286642,0.24773022049286642,9.588235294117647,393.0,0.38,407.39,1.0,403.8,0.35,390.86,0.32,366.98,0.13,390.86,0.5,403.8,0.19,475.76,0.29,0.10185185185185186
