mv,norm,od,sample_size,method,iterations
7.0,4.0,11.0,840,profile,4
7.0,4.0,12.0,840,profile,4
7.0,5.0,1.0,840,profile,4
7.0,5.0,2.0,840,profile,1
7.0,5.0,3.0,840,profile,6
7.0,5.0,4.0,840,profile,6
7.0,5.0,5.0,840,profile,4
7.0,5.0,6.0,840,profile,4
7.0,5.0,7.0,840,profile,4
7.0,5.0,8.0,840,profile,4
7.0,5.0,9.0,840,profile,4
7.0,5.0,10.0,840,profile,3
7.0,5.0,11.0,840,profile,3
7.0,5.0,12.0,840,profile,3
8.0,1.0,1.0,840,profile,7
8.0,1.0,2.0,840,profile,1
8.0,1.0,3.0,840,profile,7
8.0,1.0,4.0,840,profile,7
8.0,1.0,5.0,840,profile,1
8.0,1.0,6.0,840,profile,1
8.0,1.0,7.0,840,profile,4
8.0,1.0,8.0,840,profile,1
8.0,1.0,9.0,840,profile,4
8.0,1.0,10.0,840,profile,4
8.0,1.0,11.0,840,profile,4
8.0,1.0,12.0,840,profile,4
8.0,2.0,1.0,840,profile,9
8.0,2.0,2.0,840,profile,1
8.0,2.0,3.0,840,profile,11
8.0,2.0,4.0,840,profile,8
8.0,2.0,5.0,840,profile,5
8.0,2.0,6.0,840,profile,5
8.0,2.0,7.0,840,profile,5
8.0,2.0,8.0,840,profile,4
8.0,2.0,9.0,840,profile,4
8.0,2.0,10.0,840,profile,4
8.0,2.0,11.0,840,profile,4
8.0,2.0,12.0,840,profile,4
8.0,3.0,1.0,840,profile,10
8.0,3.0,2.0,840,profile,1
8.0,3.0,3.0,840,profile,7
8.0,3.0,4.0,840,profile,7
8.0,3.0,5.0,840,profile,5
8.0,3.0,6.0,840,profile,5
8.0,3.0,7.0,840,profile,4
8.0,3.0,8.0,840,profile,4
8.0,3.0,9.0,840,profile,1
8.0,3.0,10.0,840,profile,4
8.0,3.0,11.0,840,profile,4
8.0,3.0,12.0,840,profile,4
8.0,4.0,1.0,840,profile,6
8.0,4.0,2.0,840,profile,1
8.0,4.0,3.0,840,profile,8
8.0,4.0,4.0,840,profile,8
8.0,4.0,5.0,840,profile,5
8.0,4.0,6.0,840,profile,5
8.0,4.0,7.0,840,profile,5
8.0,4.0,8.0,840,profile,5
8.0,4.0,9.0,840,profile,5
8.0,4.0,10.0,840,profile,4
8.0,4.0,11.0,840,profile,4
8.0,4.0,12.0,840,profile,4
8.0,5.0,1.0,840,profile,4
8.0,5.0,2.0,840,profile,1
8.0,5.0,3.0,840,profile,6
8.0,5.0,4.0,840,profile,6
8.0,5.0,5.0,840,profile,4
8.0,5.0,6.0,840,profile,4
8.0,5.0,7.0,840,profile,4
8.0,5.0,8.0,840,profile,4
8.0,5.0,9.0,840,profile,4
8.0,5.0,10.0,840,profile,3
8.0,5.0,11.0,840,profile,3
8.0,5.0,12.0,840,profile,3
9.0,1.0,1.0,840,profile,7
9.0,1.0,2.0,840,profile,1
9.0,1.0,3.0,840,profile,7
9.0,1.0,4.0,840,profile,7
9.0,1.0,5.0,840,profile,1
9.0,1.0,6.0,840,profile,1
9.0,1.0,7.0,840,profile,4
9.0,1.0,8.0,840,profile,1
9.0,1.0,9.0,840,profile,4
9.0,1.0,10.0,840,profile,4
9.0,1.0,11.0,840,profile,4
9.0,1.0,12.0,840,profile,4
9.0,2.0,1.0,840,profile,9
9.0,2.0,2.0,840,profile,1
9.0,2.0,3.0,840,profile,11
9.0,2.0,4.0,840,profile,8
9.0,2.0,5.0,840,profile,5
9.0,2.0,6.0,840,profile,5
9.0,2.0,7.0,840,profile,5
9.0,2.0,8.0,840,profile,4
9.0,2.0,9.0,840,profile,4
9.0,2.0,10.0,840,profile,4
9.0,2.0,11.0,840,profile,4
9.0,2.0,12.0,840,profile,4
9.0,3.0,1.0,840,profile,10
9.0,3.0,2.0,840,profile,1
9.0,3.0,3.0,840,profile,7
9.0,3.0,4.0,840,profile,7
9.0,3.0,5.0,840,profile,5
9.0,3.0,6.0,840,profile,5
9.0,3.0,7.0,840,profile,4
9.0,3.0,8.0,840,profile,4
9.0,3.0,9.0,840,profile,1
9.0,3.0,10.0,840,profile,4
9.0,3.0,11.0,840,profile,4
9.0,3.0,12.0,840,profile,4
9.0,4.0,1.0,840,profile,6
9.0,4.0,2.0,840,profile,1
9.0,4.0,3.0,840,profile,8
9.0,4.0,4.0,840,profile,8
9.0,4.0,5.0,840,profile,5
9.0,4.0,6.0,840,profile,5
9.0,4.0,7.0,840,profile,5
9.0,4.0,8.0,840,profile,5
9.0,4.0,9.0,840,profile,5
9.0,4.0,10.0,840,profile,4
9.0,4.0,11.0,840,profile,4
9.0,4.0,12.0,840,profile,4
9.0,5.0,1.0,840,profile,4
9.0,5.0,2.0,840,profile,1
9.0,5.0,3.0,840,profile,6
9.0,5.0,4.0,840,profile,6
9.0,5.0,5.0,840,profile,4
9.0,5.0,6.0,840,profile,4
9.0,5.0,7.0,840,profile,4
9.0,5.0,8.0,840,profile,4
9.0,5.0,9.0,840,profile,4
9.0,5.0,10.0,840,profile,3
9.0,5.0,11.0,840,profile,3
9.0,5.0,12.0,840,profile,3
10.0,1.0,1.0,840,profile,7
10.0,1.0,2.0,840,profile,1
10.0,1.0,3.0,840,profile,7
10.0,1.0,4.0,840,profile,7
10.0,1.0,5.0,840,profile,1
10.0,1.0,6.0,840,profile,1
10.0,1.0,7.0,840,profile,4
10.0,1.0,8.0,840,profile,1
10.0,1.0,9.0,840,profile,4
10.0,1.0,10.0,840,profile,4
10.0,1.0,11.0,840,profile,4
10.0,1.0,12.0,840,profile,4
10.0,2.0,1.0,840,profile,9
10.0,2.0,2.0,840,profile,1
10.0,2.0,3.0,840,profile,11
10.0,2.0,4.0,840,profile,8
10.0,2.0,5.0,840,profile,5
10.0,2.0,6.0,840,profile,5
10.0,2.0,7.0,840,profile,5
10.0,2.0,8.0,840,profile,4
10.0,2.0,9.0,840,profile,4
10.0,2.0,10.0,840,profile,4
10.0,2.0,11.0,840,profile,4
10.0,2.0,12.0,840,profile,4
10.0,3.0,1.0,840,profile,10
10.0,3.0,2.0,840,profile,1
10.0,3.0,3.0,840,profile,7
10.0,3.0,4.0,840,profile,7
10.0,3.0,5.0,840,profile,5
10.0,3.0,6.0,840,profile,5
10.0,3.0,7.0,840,profile,4
10.0,3.0,8.0,840,profile,4
10.0,3.0,9.0,840,profile,1
10.0,3.0,10.0,840,profile,4
10.0,3.0,11.0,840,profile,4
10.0,3.0,12.0,840,profile,4
10.0,4.0,1.0,840,profile,6
10.0,4.0,2.0,840,profile,1
10.0,4.0,3.0,840,profile,8
10.0,4.0,4.0,840,profile,8
10.0,4.0,5.0,840,profile,5
10.0,4.0,6.0,840,profile,5
10.0,4.0,7.0,840,profile,5
10.0,4.0,8.0,840,profile,5
10.0,4.0,9.0,840,profile,5
10.0,4.0,10.0,840,profile,4
10.0,4.0,11.0,840,profile,4
10.0,4.0,12.0,840,profile,4
10.0,5.0,1.0,840,profile,4
10.0,5.0,2.0,840,profile,1
10.0,5.0,3.0,840,profile,6
10.0,5.0,4.0,840,profile,6
10.0,5.0,5.0,840,profile,4
10.0,5.0,6.0,840,profile,4
10.0,5.0,7.0,840,profile,4
10.0,5.0,8.0,840,profile,4
10.0,5.0,9.0,840,profile,4
10.0,5.0,10.0,840,profile,3
10.0,5.0,11.0,840,profile,3
10.0,5.0,12.0,840,profile,3
11.0,1.0,1.0,840,profile,7
11.0,1.0,2.0,840,profile,1
11.0,1.0,3.0,840,profile,7
11.0,1.0,4.0,840,profile,7
11.0,1.0,5.0,840,profile,1
11.0,1.0,6.0,840,profile,1
11.0,1.0,7.0,840,profile,4
11.0,1.0,8.0,840,profile,1
11.0,1.0,9.0,840,profile,4
11.0,1.0,10.0,840,profile,4
11.0,1.0,11.0,840,profile,4
11.0,1.0,12.0,840,profile,4
11.0,2.0,1.0,840,profile,9
11.0,2.0,2.0,840,profile,1
11.0,2.0,3.0,840,profile,11
11.0,2.0,4.0,840,profile,8
11.0,2.0,5.0,840,profile,5
11.0,2.0,6.0,840,profile,5
11.0,2.0,7.0,840,profile,5
11.0,2.0,8.0,840,profile,4
11.0,2.0,9.0,840,profile,4
11.0,2.0,10.0,840,profile,4
11.0,2.0,11.0,840,profile,4
11.0,2.0,12.0,840,profile,4
11.0,3.0,1.0,840,profile,10
11.0,3.0,2.0,840,profile,1
11.0,3.0,3.0,840,profile,7
11.0,3.0,4.0,840,profile,7
11.0,3.0,5.0,840,profile,5
11.0,3.0,6.0,840,profile,5
11.0,3.0,7.0,840,profile,4
11.0,3.0,8.0,840,profile,4
11.0,3.0,9.0,840,profile,1
11.0,3.0,10.0,840,profile,4
11.0,3.0,11.0,840,profile,4
11.0,3.0,12.0,840,profile,4
11.0,4.0,1.0,840,profile,6
11.0,4.0,2.0,840,profile,1
11.0,4.0,3.0,840,profile,8
11.0,4.0,4.0,840,profile,8
11.0,4.0,5.0,840,profile,5
11.0,4.0,6.0,840,profile,5
11.0,4.0,7.0,840,profile,5
11.0,4.0,8.0,840,profile,5
11.0,4.0,9.0,840,profile,5
11.0,4.0,10.0,840,profile,4
11.0,4.0,11.0,840,profile,4
11.0,4.0,12.0,840,profile,4
11.0,5.0,1.0,840,profile,4
11.0,5.0,2.0,840,profile,1
11.0,5.0,3.0,840,profile,6
11.0,5.0,4.0,840,profile,6
11.0,5.0,5.0,840,profile,4
11.0,5.0,6.0,840,profile,4
11.0,5.0,7.0,840,profile,4
11.0,5.0,8.0,840,profile,4
11.0,5.0,9.0,840,profile,4
11.0,5.0,10.0,840,profile,3
11.0,5.0,11.0,840,profile,3
11.0,5.0,12.0,840,profile,3
12.0,1.0,1.0,840,profile,7
12.0,1.0,2.0,840,profile,1
12.0,1.0,3.0,840,profile,7
12.0,1.0,4.0,840,profile,7
12.0,1.0,5.0,840,profile,1
12.0,1.0,6.0,840,profile,1
12.0,1.0,7.0,840,profile,4
12.0,1.0,8.0,840,profile,1
12.0,1.0,9.0,840,profile,4
12.0,1.0,10.0,840,profile,4
12.0,1.0,11.0,840,profile,4
12.0,1.0,12.0,840,profile,4
12.0,2.0,1.0,840,profile,9
12.0,2.0,2.0,840,profile,1
12.0,2.0,3.0,840,profile,11
12.0,2.0,4.0,840,profile,8
12.0,2.0,5.0,840,profile,5
12.0,2.0,6.0,840,profile,5
12.0,2.0,7.0,840,profile,5
12.0,2.0,8.0,840,profile,4
12.0,2.0,9.0,840,profile,4
12.0,2.0,10.0,840,profile,4
12.0,2.0,11.0,840,profile,4
12.0,2.0,12.0,840,profile,4
12.0,3.0,1.0,840,profile,10
12.0,3.0,2.0,840,profile,1
12.0,3.0,3.0,840,profile,7
12.0,3.0,4.0,840,profile,7
12.0,3.0,5.0,840,profile,5
12.0,3.0,6.0,840,profile,5
12.0,3.0,7.0,840,profile,4
12.0,3.0,8.0,840,profile,4
12.0,3.0,9.0,840,profile,1
12.0,3.0,10.0,840,profile,4
12.0,3.0,11.0,840,profile,4
12.0,3.0,12.0,840,profile,4
12.0,4.0,1.0,840,profile,6
12.0,4.0,2.0,840,profile,1
12.0,4.0,3.0,840,profile,8
12.0,4.0,4.0,840,profile,8
12.0,4.0,5.0,840,profile,5
12.0,4.0,6.0,840,profile,5
12.0,4.0,7.0,840,profile,5
12.0,4.0,8.0,840,profile,5
12.0,4.0,9.0,840,profile,5
12.0,4.0,10.0,840,profile,4
12.0,4.0,11.0,840,profile,4
12.0,4.0,12.0,840,profile,4
12.0,5.0,1.0,840,profile,4
12.0,5.0,2.0,840,profile,1
12.0,5.0,3.0,840,profile,6
12.0,5.0,4.0,840,profile,6
12.0,5.0,5.0,840,profile,4
12.0,5.0,6.0,840,profile,4
12.0,5.0,7.0,840,profile,4
12.0,5.0,8.0,840,profile,4
12.0,5.0,9.0,840,profile,4
12.0,5.0,10.0,840,profile,3
12.0,5.0,11.0,840,profile,3
12.0,5.0,12.0,840,profile,3
13.0,1.0,1.0,840,profile,7
13.0,1.0,2.0,840,profile,1
13.0,1.0,3.0,840,profile,7
13.0,1.0,4.0,840,profile,7
13.0,1.0,5.0,840,profile,1
13.0,1.0,6.0,840,profile,1
13.0,1.0,7.0,840,profile,4
13.0,1.0,8.0,840,profile,1
13.0,1.0,9.0,840,profile,4
13.0,1.0,10.0,840,profile,4
13.0,1.0,11.0,840,profile,4
13.0,1.0,12.0,840,profile,4
13.0,2.0,1.0,840,profile,9
13.0,2.0,2.0,840,profile,1
13.0,2.0,3.0,840,profile,11
13.0,2.0,4.0,840,profile,8
13.0,2.0,5.0,840,profile,5
13.0,2.0,6.0,840,profile,5
13.0,2.0,7.0,840,profile,5
13.0,2.0,8.0,840,profile,4
13.0,2.0,9.0,840,profile,4
13.0,2.0,10.0,840,profile,4
13.0,2.0,11.0,840,profile,4
13.0,2.0,12.0,840,profile,4
13.0,3.0,1.0,840,profile,10
13.0,3.0,2.0,840,profile,1
13.0,3.0,3.0,840,profile,7
13.0,3.0,4.0,840,profile,7
13.0,3.0,5.0,840,profile,5
13.0,3.0,6.0,840,profile,5
13.0,3.0,7.0,840,profile,4
13.0,3.0,8.0,840,profile,4
13.0,3.0,9.0,840,profile,1
13.0,3.0,10.0,840,profile,4
13.0,3.0,11.0,840,profile,4
13.0,3.0,12.0,840,profile,4
13.0,4.0,1.0,840,profile,6
13.0,4.0,2.0,840,profile,1
13.0,4.0,3.0,840,profile,8
13.0,4.0,4.0,840,profile,8
13.0,4.0,5.0,840,profile,5
13.0,4.0,6.0,840,profile,5
13.0,4.0,7.0,840,profile,5
13.0,4.0,8.0,840,profile,5
13.0,4.0,9.0,840,profile,5
13.0,4.0,10.0,840,profile,4
13.0,4.0,11.0,840,profile,4
13.0,4.0,12.0,840,profile,4
13.0,5.0,1.0,840,profile,4
13.0,5.0,2.0,840,profile,1
13.0,5.0,3.0,840,profile,6
13.0,5.0,4.0,840,profile,6
13.0,5.0,5.0,840,profile,4
13.0,5.0,6.0,840,profile,4
13.0,5.0,7.0,840,profile,4
13.0,5.0,8.0,840,profile,4
13.0,5.0,9.0,840,profile,4
13.0,5.0,10.0,840,profile,3
13.0,5.0,11.0,840,profile,3
13.0,5.0,12.0,840,profile,3
14.0,1.0,1.0,840,profile,6
14.0,1.0,2.0,840,profile,1
14.0,1.0,3.0,840,profile,6
14.0,1.0,4.0,840,profile,6
14.0,1.0,5.0,840,profile,1
14.0,1.0,6.0,840,profile,1
14.0,1.0,7.0,840,profile,3
14.0,1.0,8.0,840,profile,1
14.0,1.0,9.0,840,profile,3
14.0,1.0,10.0,840,profile,3
14.0,1.0,11.0,840,profile,3
14.0,1.0,12.0,840,profile,3
14.0,2.0,1.0,840,profile,8
14.0,2.0,2.0,840,profile,1
14.0,2.0,3.0,840,profile,10
14.0,2.0,4.0,840,profile,7
14.0,2.0,5.0,840,profile,4
14.0,2.0,6.0,840,profile,4
14.0,2.0,7.0,840,profile,4
14.0,2.0,8.0,840,profile,3
14.0,2.0,9.0,840,profile,3
14.0,2.0,10.0,840,profile,3
14.0,2.0,11.0,840,profile,3
14.0,2.0,12.0,840,profile,3
14.0,3.0,1.0,840,profile,9
14.0,3.0,2.0,840,profile,1
14.0,3.0,3.0,840,profile,6
14.0,3.0,4.0,840,profile,6
14.0,3.0,5.0,840,profile,4
14.0,3.0,6.0,840,profile,4
14.0,3.0,7.0,840,profile,3
14.0,3.0,8.0,840,profile,3
14.0,3.0,9.0,840,profile,1
14.0,3.0,10.0,840,profile,3
14.0,3.0,11.0,840,profile,3
14.0,3.0,12.0,840,profile,3
14.0,4.0,1.0,840,profile,5
14.0,4.0,2.0,840,profile,1
14.0,4.0,3.0,840,profile,7
14.0,4.0,4.0,840,profile,7
14.0,4.0,5.0,840,profile,4
14.0,4.0,6.0,840,profile,4
14.0,4.0,7.0,840,profile,4
14.0,4.0,8.0,840,profile,4
14.0,4.0,9.0,840,profile,4
14.0,4.0,10.0,840,profile,3
14.0,4.0,11.0,840,profile,3
14.0,4.0,12.0,840,profile,3
14.0,5.0,1.0,840,profile,3
14.0,5.0,2.0,840,profile,1
14.0,5.0,3.0,840,profile,5
14.0,5.0,4.0,840,profile,5
14.0,5.0,5.0,840,profile,3
14.0,5.0,6.0,840,profile,3
14.0,5.0,7.0,840,profile,3
14.0,5.0,8.0,840,profile,3
14.0,5.0,9.0,840,profile,3
14.0,5.0,10.0,840,profile,2
14.0,5.0,11.0,840,profile,2
14.0,5.0,12.0,840,profile,2
1.0,1.0,1.0,715,param,3
1.0,1.0,2.0,715,param,1
1.0,1.0,3.0,715,param,3
1.0,1.0,4.0,715,param,3
1.0,1.0,5.0,715,param,1
1.0,1.0,6.0,715,param,1
1.0,1.0,7.0,715,param,1
1.0,1.0,8.0,715,param,1
1.0,1.0,9.0,715,param,1
1.0,1.0,10.0,715,param,1
1.0,1.0,11.0,715,param,2
1.0,2.0,1.0,715,param,4
1.0,2.0,2.0,715,param,1
1.0,2.0,3.0,715,param,4
1.0,2.0,4.0,715,param,4
1.0,2.0,5.0,715,param,4
1.0,2.0,6.0,715,param,4
1.0,2.0,7.0,715,param,4
1.0,2.0,8.0,715,param,1
1.0,2.0,9.0,715,param,1
1.0,2.0,10.0,715,param,1
1.0,2.0,11.0,715,param,3
1.0,3.0,1.0,715,param,4
1.0,3.0,2.0,715,param,1
1.0,3.0,3.0,715,param,4
1.0,3.0,4.0,715,param,4
1.0,3.0,5.0,715,param,4
1.0,3.0,6.0,715,param,4
1.0,3.0,7.0,715,param,1
1.0,3.0,8.0,715,param,1
1.0,3.0,9.0,715,param,1
1.0,3.0,10.0,715,param,2
1.0,3.0,11.0,715,param,3
1.0,4.0,1.0,715,param,1
1.0,4.0,2.0,715,param,1
1.0,4.0,3.0,715,param,1
1.0,4.0,4.0,715,param,1
1.0,4.0,5.0,715,param,1
1.0,4.0,6.0,715,param,1
1.0,4.0,7.0,715,param,1
1.0,4.0,8.0,715,param,1
1.0,4.0,9.0,715,param,1
1.0,4.0,10.0,715,param,1
1.0,4.0,11.0,715,param,1
1.0,5.0,1.0,715,param,1
1.0,5.0,2.0,715,param,1
1.0,5.0,3.0,715,param,1
1.0,5.0,4.0,715,param,1
1.0,5.0,5.0,715,param,1
1.0,5.0,6.0,715,param,1
1.0,5.0,7.0,715,param,1
1.0,5.0,8.0,715,param,1
1.0,5.0,9.0,715,param,1
1.0,5.0,10.0,715,param,1
1.0,5.0,11.0,715,param,1
2.0,1.0,1.0,715,param,5
2.0,1.0,2.0,715,param,1
2.0,1.0,3.0,715,param,5
2.0,1.0,4.0,715,param,5
2.0,1.0,5.0,715,param,1
2.0,1.0,6.0,715,param,1
2.0,1.0,7.0,715,param,5
2.0,1.0,8.0,715,param,1
2.0,1.0,9.0,715,param,4
2.0,1.0,10.0,715,param,4
2.0,1.0,11.0,715,param,4
2.0,2.0,1.0,715,param,12
2.0,2.0,2.0,715,param,1
2.0,2.0,3.0,715,param,11
2.0,2.0,4.0,715,param,11
2.0,2.0,5.0,715,param,11
2.0,2.0,6.0,715,param,11
2.0,2.0,7.0,715,param,11
2.0,2.0,8.0,715,param,2
2.0,2.0,9.0,715,param,6
2.0,2.0,10.0,715,param,6
2.0,2.0,11.0,715,param,11
2.0,3.0,1.0,715,param,5
2.0,3.0,2.0,715,param,1
2.0,3.0,3.0,715,param,5
2.0,3.0,4.0,715,param,5
2.0,3.0,5.0,715,param,5
2.0,3.0,6.0,715,param,2
2.0,3.0,7.0,715,param,7
2.0,3.0,8.0,715,param,2
2.0,3.0,9.0,715,param,1
2.0,3.0,10.0,715,param,6
2.0,3.0,11.0,715,param,4
2.0,4.0,1.0,715,param,12
2.0,4.0,2.0,715,param,1
2.0,4.0,3.0,715,param,11
2.0,4.0,4.0,715,param,11
2.0,4.0,5.0,715,param,11
2.0,4.0,6.0,715,param,11
2.0,4.0,7.0,715,param,11
2.0,4.0,8.0,715,param,11
2.0,4.0,9.0,715,param,11
2.0,4.0,10.0,715,param,11
2.0,4.0,11.0,715,param,11
2.0,5.0,1.0,715,param,12
2.0,5.0,2.0,715,param,1
2.0,5.0,3.0,715,param,11
2.0,5.0,4.0,715,param,11
2.0,5.0,5.0,715,param,11
2.0,5.0,6.0,715,param,11
2.0,5.0,7.0,715,param,11
2.0,5.0,8.0,715,param,11
2.0,5.0,9.0,715,param,11
2.0,5.0,10.0,715,param,6
2.0,5.0,11.0,715,param,11
3.0,1.0,1.0,715,param,5
3.0,1.0,2.0,715,param,1
3.0,1.0,3.0,715,param,5
3.0,1.0,4.0,715,param,5
3.0,1.0,5.0,715,param,1
3.0,1.0,6.0,715,param,1
3.0,1.0,7.0,715,param,5
3.0,1.0,8.0,715,param,1
3.0,1.0,9.0,715,param,4
3.0,1.0,10.0,715,param,4
3.0,1.0,11.0,715,param,4
3.0,2.0,1.0,715,param,12
3.0,2.0,2.0,715,param,1
3.0,2.0,3.0,715,param,11
3.0,2.0,4.0,715,param,11
3.0,2.0,5.0,715,param,11
3.0,2.0,6.0,715,param,11
3.0,2.0,7.0,715,param,11
3.0,2.0,8.0,715,param,2
3.0,2.0,9.0,715,param,6
3.0,2.0,10.0,715,param,6
3.0,2.0,11.0,715,param,11
3.0,3.0,1.0,715,param,5
3.0,3.0,2.0,715,param,1
3.0,3.0,3.0,715,param,5
3.0,3.0,4.0,715,param,5
3.0,3.0,5.0,715,param,5
3.0,3.0,6.0,715,param,2
3.0,3.0,7.0,715,param,7
3.0,3.0,8.0,715,param,2
3.0,3.0,9.0,715,param,1
3.0,3.0,10.0,715,param,6
3.0,3.0,11.0,715,param,4
3.0,4.0,1.0,715,param,12
3.0,4.0,2.0,715,param,1
3.0,4.0,3.0,715,param,11
3.0,4.0,4.0,715,param,11
3.0,4.0,5.0,715,param,11
3.0,4.0,6.0,715,param,11
3.0,4.0,7.0,715,param,11
3.0,4.0,8.0,715,param,11
3.0,4.0,9.0,715,param,11
3.0,4.0,10.0,715,param,11
3.0,4.0,11.0,715,param,11
3.0,5.0,1.0,715,param,12
3.0,5.0,2.0,715,param,1
3.0,5.0,3.0,715,param,11
3.0,5.0,4.0,715,param,11
3.0,5.0,5.0,715,param,11
3.0,5.0,6.0,715,param,11
3.0,5.0,7.0,715,param,11
3.0,5.0,8.0,715,param,11
3.0,5.0,9.0,715,param,11
3.0,5.0,10.0,715,param,6
3.0,5.0,11.0,715,param,11
4.0,1.0,1.0,715,param,5
4.0,1.0,2.0,715,param,1
4.0,1.0,3.0,715,param,5
4.0,1.0,4.0,715,param,5
4.0,1.0,5.0,715,param,1
4.0,1.0,6.0,715,param,1
4.0,1.0,7.0,715,param,5
4.0,1.0,8.0,715,param,1
4.0,1.0,9.0,715,param,4
4.0,1.0,10.0,715,param,4
4.0,1.0,11.0,715,param,4
4.0,2.0,1.0,715,param,12
4.0,2.0,2.0,715,param,1
4.0,2.0,3.0,715,param,11
4.0,2.0,4.0,715,param,11
4.0,2.0,5.0,715,param,11
4.0,2.0,6.0,715,param,11
4.0,2.0,7.0,715,param,11
4.0,2.0,8.0,715,param,2
4.0,2.0,9.0,715,param,6
4.0,2.0,10.0,715,param,6
4.0,2.0,11.0,715,param,11
4.0,3.0,1.0,715,param,5
4.0,3.0,2.0,715,param,1
4.0,3.0,3.0,715,param,5
4.0,3.0,4.0,715,param,5
4.0,3.0,5.0,715,param,5
4.0,3.0,6.0,715,param,2
4.0,3.0,7.0,715,param,7
4.0,3.0,8.0,715,param,2
4.0,3.0,9.0,715,param,1
4.0,3.0,10.0,715,param,6
4.0,3.0,11.0,715,param,4
4.0,4.0,1.0,715,param,12
4.0,4.0,2.0,715,param,1
4.0,4.0,3.0,715,param,11
4.0,4.0,4.0,715,param,11
4.0,4.0,5.0,715,param,11
4.0,4.0,6.0,715,param,11
4.0,4.0,7.0,715,param,11
4.0,4.0,8.0,715,param,11
4.0,4.0,9.0,715,param,11
4.0,4.0,10.0,715,param,11
4.0,4.0,11.0,715,param,11
4.0,5.0,1.0,715,param,12
4.0,5.0,2.0,715,param,1
4.0,5.0,3.0,715,param,11
4.0,5.0,4.0,715,param,11
4.0,5.0,5.0,715,param,11
4.0,5.0,6.0,715,param,11
4.0,5.0,7.0,715,param,11
4.0,5.0,8.0,715,param,11
4.0,5.0,9.0,715,param,11
4.0,5.0,10.0,715,param,6
4.0,5.0,11.0,715,param,11
5.0,1.0,1.0,715,param,5
5.0,1.0,2.0,715,param,1
5.0,1.0,3.0,715,param,5
5.0,1.0,4.0,715,param,5
5.0,1.0,5.0,715,param,1
5.0,1.0,6.0,715,param,1
5.0,1.0,7.0,715,param,5
5.0,1.0,8.0,715,param,1
5.0,1.0,9.0,715,param,4
5.0,1.0,10.0,715,param,4
5.0,1.0,11.0,715,param,4
5.0,2.0,1.0,715,param,12
5.0,2.0,2.0,715,param,1
5.0,2.0,3.0,715,param,11
5.0,2.0,4.0,715,param,11
5.0,2.0,5.0,715,param,11
5.0,2.0,6.0,715,param,11
5.0,2.0,7.0,715,param,11
5.0,2.0,8.0,715,param,2
5.0,2.0,9.0,715,param,6
5.0,2.0,10.0,715,param,6
5.0,2.0,11.0,715,param,11
5.0,3.0,1.0,715,param,5
5.0,3.0,2.0,715,param,1
5.0,3.0,3.0,715,param,5
5.0,3.0,4.0,715,param,5
5.0,3.0,5.0,715,param,5
5.0,3.0,6.0,715,param,2
5.0,3.0,7.0,715,param,7
5.0,3.0,8.0,715,param,2
5.0,3.0,9.0,715,param,1
5.0,3.0,10.0,715,param,6
5.0,3.0,11.0,715,param,4
5.0,4.0,1.0,715,param,12
5.0,4.0,2.0,715,param,1
5.0,4.0,3.0,715,param,11
5.0,4.0,4.0,715,param,11
5.0,4.0,5.0,715,param,11
5.0,4.0,6.0,715,param,11
5.0,4.0,7.0,715,param,11
5.0,4.0,8.0,715,param,11
5.0,4.0,9.0,715,param,11
5.0,4.0,10.0,715,param,11
5.0,4.0,11.0,715,param,11
5.0,5.0,1.0,715,param,12
5.0,5.0,2.0,715,param,1
5.0,5.0,3.0,715,param,11
5.0,5.0,4.0,715,param,11
5.0,5.0,5.0,715,param,11
5.0,5.0,6.0,715,param,11
5.0,5.0,7.0,715,param,11
5.0,5.0,8.0,715,param,11
5.0,5.0,9.0,715,param,11
5.0,5.0,10.0,715,param,6
5.0,5.0,11.0,715,param,11
6.0,1.0,1.0,715,param,5
6.0,1.0,2.0,715,param,1
6.0,1.0,3.0,715,param,5
6.0,1.0,4.0,715,param,5
6.0,1.0,5.0,715,param,1
6.0,1.0,6.0,715,param,1
6.0,1.0,7.0,715,param,5
6.0,1.0,8.0,715,param,1
6.0,1.0,9.0,715,param,4
6.0,1.0,10.0,715,param,4
6.0,1.0,11.0,715,param,4
6.0,2.0,1.0,715,param,12
6.0,2.0,2.0,715,param,1
6.0,2.0,3.0,715,param,11
6.0,2.0,4.0,715,param,11
6.0,2.0,5.0,715,param,11
6.0,2.0,6.0,715,param,11
6.0,2.0,7.0,715,param,11
6.0,2.0,8.0,715,param,2
6.0,2.0,9.0,715,param,6
6.0,2.0,10.0,715,param,6
6.0,2.0,11.0,715,param,11
6.0,3.0,1.0,715,param,5
6.0,3.0,2.0,715,param,1
6.0,3.0,3.0,715,param,5
6.0,3.0,4.0,715,param,5
6.0,3.0,5.0,715,param,5
6.0,3.0,6.0,715,param,2
6.0,3.0,7.0,715,param,7
6.0,3.0,8.0,715,param,2
6.0,3.0,9.0,715,param,1
6.0,3.0,10.0,715,param,6
6.0,3.0,11.0,715,param,4
6.0,4.0,1.0,715,param,12
6.0,4.0,2.0,715,param,1
6.0,4.0,3.0,715,param,11
6.0,4.0,4.0,715,param,11
6.0,4.0,5.0,715,param,11
6.0,4.0,6.0,715,param,11
6.0,4.0,7.0,715,param,11
6.0,4.0,8.0,715,param,11
6.0,4.0,9.0,715,param,11
6.0,4.0,10.0,715,param,11
