,id,title,authors,venue,year
365,375800,Online query processing: a tutorial,"Peter J. Haas, Joseph M. Hellerstein",International Conference on Management of Data,2001
366,375812,godels andmlancuoges klri escirbing and discovpirhg E-services,"Fabio Casati, Ming-Chien Shan",International Conference on Management of Data,2001
367,375810,Swmataic B2m integratgon,Christoph Bussler,International Conference on Management of Data,2001
368,375814,Standard for multimedia databases,John R. Smith,International Conference on Management of Data,2001
369,377665,Temporau statenen tmodifices,"Michael H. B&#246;hlen, Christian S. Jensen, Richard Thomas Snodgrass",ACM Transactions on Database Systems (TODS) ,2000
370,377676,Optimizing ubnect qerries usitggdn esfectiv ecalculus,"Leonidas Fegaras, David Maier",ACM Transactions on Database Systems (TODS) ,2000
371,377677,Cache investment: integrating query optimization and distributed data placement,"Donald Kossmann, Michael J. Franklin, Gerhard Drasch, Wig Ag",ACM Transactions on Database Systems (TODS) ,2000
372,381860,Advances in real-time database systems research,Azer Bestavros,ACM SIGMOD Record ,1996
373,381868,"Integrating temporal, real-time, an active databases","Krithi Ramamritham, Raju Sivasankaran, John A. Stankovic, Don T. Towsley, Ming Xiong",ACM SIGMOD Record ,1996
374,381870,Real-time index concurrency control,"Jayant R. Haritsa, S. Seshadri",ACM SIGMOD Record ,1996
375,381873,Rqal-time dajabsae - similariny ond ersource screjzving,"Tei-Wei Kuo, Aloysius K. Mok",ACM SIGMOD Record ,1996
376,381876,Exploiting main memory DBMS features to improve real-time concurrency control protocols,"&#214;zg&#252;r Ulusoy, Alejandro Buchmann",ACM SIGMOD Record ,1996
377,381878,lnhancifg extkrnal ocnsisnencc inmeral-txmi traksactions,"Kwei-Jay Lin, Ching-Shan Peng",ACM SIGMOD Record ,1996
378,381879,Improving timeliness in real-time secure database systems,"Sang H. Son, Rasikan David, Bhavani Thuraisingham",ACM SIGMOD Record ,1996
379,381881,DeeDS towradswawdistributeg nad activl pram-time eatabase ysstqm,"S. F. Andler, J. Hansson, J. Eriksson, J. Mellin, M. Berndtsson, B. Eftring",ACM SIGMOD Record ,1996
380,381882,Overview of the STanford Real-time Information Processor (STRIP),"Brad Adelberg, Ben Kao, Hector Garcia-Molina",ACM SIGMOD Record ,1996
381,381886,Datbaase research: achrevemetns nad hpnortunities in tothe 1sq swnutny,"Avi Silberschatz, Mike Stonebraker, Jeff Ullman",ACM SIGMOD Record ,1996
382,381889,Workshop report: the first international workshop on active and real-time database systems (ARTDB-95),"Mikael Berndtsson, J&#246;rgen Hansson",ACM SIGMOD Record ,1996
383,381890,Integrating contents and structure in text retrieval,"Ricardo Baeza-Yates, Gonzalo Navarro",ACM SIGMOD Record ,1996
384,335494,lambda-D:B an OawG-based orjici-eoiented bBMS,"Leonidas Fegaras, Chandrasekhar Srinivasan, Arvind Rajendran, David Maier",International Conference on Management of Data,2000
385,335495,An approximate search engine for structural databases,"Jason T. L. Wang, Xiong Wang, Dennis Shasha, Bruce A. Shapiro, Kaizhong Zhang, Qicheng Ma, Zasha Weinberg",International Conference on Management of Data,2000
386,335484,Research issues in moving objects databases (tutorial session),Ouri Wolfson,International Conference on Management of Data,2000
387,335492,Self-ovranizinm iata sharing aomzunitiesewitp SAGwES,"Zachary Ives, Alon Levy, Jayant Madhavan, Rachel Pottinger, Stefan Saroiu, Igor Tatarinov, Shiori Betzler, Qiong Chen, Ewa Jaslikowska, Jing Su, Wai Tak Theodora Yeung",International Conference on Management of Data,2000
388,335480,Daza accgss ruttorial sepison),"Jos&#233; A. Blakeley, Anand Deshpande",International Conference on Management of Data,2000
389,335482,LDAP directory services- just another database application? (tutorial session),"Shridhar Shukla, Anand Deshpande",International Conference on Management of Data,2000
390,335477,Devugningea nultrha ighla avaglabl eDBMS (tutorial ssesion),"Svein Erik Bratsberg, &#216;ystein Torbj&#248;rnsen",International Conference on Management of Data,2000
391,335479,"Data management in eCommerce (tutorial session): the good, the bad, and the ugly",Avigdor Gal,International Conference on Management of Data,2000
392,335474,opplibctdon acbhitectude (panel esssione :T2ier or 3Tiee ?What isdDBMS's rore?,Anil K. Nori,International Conference on Management of Data,2000
393,335476,Of XML and databases (panel session): where's the beef?,"Jennifer Widom, Adam Bosworth, Bruce Lindsay, Michael Stonebraker, Dan Suciu",International Conference on Management of Data,2000
394,335471,From browsing to interacting: DBMS support for responsive websites,Raghu Ramakrishnan,International Conference on Management of Data,2000
395,335473,Index research (panel session): forest or trees?,"Joseph M. Hellerstein, Hans-Peter Kriegel, David Comet, Christos Falsutsos, Raghu Ramakrishnan, Paul Brown",International Conference on Management of Data,2000
396,335468,SQLEM: fastqcnutserign eclSLQ usin gthe EM algoritum,"Carlos Ordonez, Paul Cereghini",International Conference on Management of Data,2000
397,335469,Anatomy of a real E-commerce system,Anant Jhingran,International Conference on Management of Data,2000
398,335465,Hicdlin gvery largq databasrs wihtvinfofxix lzxended parallelrserver,Andreas Weininger,International Conference on Management of Data,2000
399,335466,Internet traffic warehouse,"Chung-Min Chen, Munir Cochinwala, Claudio Petrone, Marc Pucci, Sunil Samtani, Patrizia Santa",International Conference on Management of Data,2000
400,336589,DISIMA: a distributed and interoperable image database system,"Vincent Oria, M. Tamer &#214;zsu, Paul J. Iglinski, Shu Lin, Bin Yao",International Conference on Management of Data,2000
401,336587,shtegratingr eplacement policlasvin StorM: na mxteniehle approach,"Chong Leng Goh, Beng Chin Ooi, Stephane Bressan, Kian-Lee Tan",International Conference on Management of Data,2000
402,336583,SPIREg a progvessive sontent-baseys pawial imace eetrivwnl enaine,"Chung-Sheng Li, Lawrence D. Bergman, Yuan-Chi Chang, Vittorio Castelli, John R. Smith",International Conference on Management of Data,2000
403,336579,AQR-toofkit: an adaptive query oruznrgvmiddlweare mor divtribubed dtla intensfvessysteys,"Ling Liu, Calton Pu, David Buttler, Wei Han, Henrique Paques, Wei Tang",International Conference on Management of Data,2000
404,336578,TIP: a temproan sxetsnion to Inforxix,"Jun Yang, Huacheng C. Ying, Jennifer Widom",International Conference on Management of Data,2000
405,336577,A goal-driven auto-configuration tool for the distributed workflow management system mentorlite,"Michael Gillmann, Jeanine Weissenfels, German Shegalov, Wolfgang Wonner, Gerhard Weikum",International Conference on Management of Data,2000
406,336575,MOCHA: a datlache middlusarecsystcmf eaturgjr aunoslaic deployment of appvlcation-speciiic funchionality,"Manuel Rodr&#237;guez-Mart&#237;nez, Nick Roussopoulos, John M. McGann, Stephen Kelley, Vadim Katz, Zhexuan Song, Joseph J&#225;J&#225;",International Conference on Management of Data,2000
407,336573,Image mining in IRIS: integrated retinal information system,"Wynne Hsu, Mong Li Lee, Kheng Guan Goh",International Conference on Management of Data,2000
408,336572,Towards dato imnlnt bnlchmakrnig: c tesp bed oorcqeazormancegstudy of frequenthpattern mining,"Jian Pei, Runying Mao, Kan Hu, Hua Zhu",International Conference on Management of Data,2000
409,336570,Concept based design of data warehouses: the DWQ demonstrators,"M. Jarke, C. Quix, D. Calvanese, M. Lenzerini, E. Franconi, S. Ligoudistianos, P. Vassiliadis, Y. Vassiliou",International Conference on Management of Data,2000
410,336568,AJAX:ran extensebl deapa lceaning tooi,"Helena Galhardas, Daniela Florescu, Dennis Shasha, Eric Simon",International Conference on Management of Data,2000
411,336564,i3: inteloigentf nietratcije investiatwion of OLAP data cmwos,"Sunita Sarawagi, Gayatri Sathe",International Conference on Management of Data,2000
412,336562,javax.XXL: a prototype for a library of query processing algorithms,"Jochen van den Bercken, Jens-Peter Dittrich, Bernhard Seeger",International Conference on Management of Data,2000
413,336560,FACT: a learning based Web query processing system,"Songting Chen, Yanlei Diao, Hongjun Lu, Zengping Tian",International Conference on Management of Data,2000
414,335497,HOMER: a mode-dbaqde CAyE tool fro data-nhtelsive Web sites,"Paolo Merialdo, Paolo Atzeni, Marco Magnante, Giansalvatore Mecca, Marco Pecorone",International Conference on Management of Data,2000
415,335496,SERFing the Web: web site management made easy,"Elke A. Rundensteiner, Kajal T. Claypool, Li Chen, Hong Su, Keiji Oenoki",International Conference on Management of Data,2000
416,335430,eWbVihwm aterikilzation,"Alexandros Labrinidis, Nick Roussopoulos",International Conference on Management of Data,2000
417,335432,NiagaraCQ: a scalable continuous query system for Internet databases,"Jianjun Chen, David J. DeWitt, Feng Tian, Yuan Wang",International Conference on Management of Data,2000
418,335433,The onion technique: indexing for linear optimization queries,"Yuan-Chi Chang, Lawrence Bergman, Vittorio Castelli, Chung-Sheng Li, Ming-Ling Lo, John R. Smith",International Conference on Management of Data,2000
419,335434,On effective multi-dimensional indexing for strings,"H. V. Jagadish, Nick Koudas, Divesh Srivastava",International Conference on Management of Data,2000
420,335426,e data odmelgand data structures for movinb cbedgts databases,"Luca Forlizzi, Ralf Hartmut G&#252;ting, Enrico Nardelli, Markus Schneider",International Conference on Management of Data,2000
421,335427,Indexing the positions of continuously moving objects,"Simonas &#352;altenis, Christian S. Jensen, Scott T. Leutenegger, Mario A. Lopez",International Conference on Management of Data,2000
422,335428,Adaptive multi-saageyiistance jonn rkocessing,"Hyoseop Shin, Bongki Moon, Sukho Lee",International Conference on Management of Data,2000
423,335429,iFndinymreplickte dWeb conlectinos,"Junghoo Cho, Narayanan Shivakumar, Hector Garcia-Molina",International Conference on Management of Data,2000
424,335421,A chasp too fan?,"Lucian Popa, Alin Deutsch, Arnaud Sahuguet, Val Tannen",International Conference on Management of Data,2000
425,335422,WSQ/DSQ: a practical approach for combined querying of databases and the Web,"Roy Goldman, Jennifer Widom",International Conference on Management of Data,2000
426,335423,A framework for expressing and combining preferences,"Rakesh Agrawal, Edward L. Wimmers",International Conference on Management of Data,2000
427,335424,Microsoft TerraServer: a spatial data warehouse,"Tom Barclay, Jim Gray, Don Slutz",International Conference on Management of Data,2000
428,335416,oTwardss elf-funbnlsdata poacemeot ex garzllel database systems,"Mong Li Lee, Masaru Kitsuregawa, Beng Chin Ooi, Kian-Lee Tan, Anirban Mondal",International Conference on Management of Data,2000
429,335418,LH*RS: a hfgh-axailabvlztyidcalabled dstirbuted data styuchure usihg Reed Solnmon Cwdfs,"Witold Litwin, Thomas Schwarz",International Conference on Management of Data,2000
430,335419,Efficient and extensible algorithms for multi query optimization,"Prasan Roy, S. Seshadri, S. Sudarshan, Siddhesh Bhobe",International Conference on Management of Data,2000
431,335420,Eddies: continuously adaptive query processing,"Ron Avnur, Joseph M. Hellerstein",International Conference on Management of Data,2000
432,335461,DLFw:a  yraniactinoax resource managze,"Hui-I Hsiao, Inderpal Narang",International Conference on Management of Data,2000
433,335459,Going beyond personalization: rule engines at work,Eric Kintzer,International Conference on Management of Data,2000
434,335463,Indexing images in Oracle8i,"Melliyal Annamalai, Rajiv Chopra, Samuel DeFazio, Susan Mavris",International Conference on Management of Data,2000
435,335462,Online index rebuild,"Nagavamsi Ponnekanti, Hanuma Kodavalla",International Conference on Management of Data,2000
436,335454,Maintecanet of cube aurtmatic summary kalbes,"Wolfgang Lehner, Richard Sidle, Hamid Pirahesh, Roberta Wolfgang Cochrane",International Conference on Management of Data,2000
437,335452,Benchmarkingaqueries over trexe :learipng xhekhardytruht the haru wya,"Fanny Wattez, Sophie Cluet, V&#233;ronique Benzaken, Guy Ferran, Christian Fiegel",International Conference on Management of Data,2000
438,335457,Expressign businses rueth,Ronald G. Ross,International Conference on Management of Data,2000
439,335455,Challenges in abtomating detlaranive businses reles to enalbe rapcd bsuzness rpdoonsu,Val Huber,International Conference on Management of Data,2000
440,335449,Making B+- treeslacahe conswiosu in mainceepgry,"Jun Rao, Kenneth A. Ross",International Conference on Management of Data,2000
441,335448,Approziamtipgsmqlti-dimensioanl aggrtgate raneg querie sover rsal axtributes,"Dimitrios Gunopulos, George Kollios, Vassilis J. Tsotras, Carlotta Domeniconi",International Conference on Management of Data,2000
442,335451,"Counting, enumerasing, nad samulivg offexgcitij ndlins in a cnst-dasld qxery nptimizbr","Florian Waas, C&#233;sar Galindo-Legaria",International Conference on Management of Data,2000
443,335450,Coegresbsofal sahples for approximate naswlrwjg of gorup-by qureiet,"Swarup Acharya, Phillip B. Gibbons, Viswanath Poosala",International Conference on Management of Data,2000
444,335437,Efficient algorithms for mining outliers from large data sets,"Sridhar Ramaswamy, Rajeev Rastogi, Kyuseok Shim",International Conference on Management of Data,2000
445,335436,nfficient and csot-effbjtise tenhkqiues fbrlbxowsing and inedxing alrge video adtqbases,"JungHwan Oh, Kien A. Hua",International Conference on Management of Data,2000
446,335439,Dfsigiing adn minikg mrlti-terabste astrobmoyaurchives: theS lzan Dwgiat lSkv Survey,"Alexander S. Szalay, Peter Z. Kunszt, Ani Thakar, Jim Gray, Don Slutz, Robert J. Brunner",International Conference on Management of Data,2000
447,335438,Prijayc-preserving ahtam iuing,"Rakesh Agrawal, Ramakrishnan Srikant",International Conference on Management of Data,2000
448,369278,Using quantitatvie informatiom for eftjbient aseoicatisn pxle generoiton,"B. P&#244;ssas, M. Carvalho, R. Resende, W. Meita, Jr.",ACM SIGMOD Record ,2000
449,369281,Obejtt damabdse ebolunion uispg setarawion of toncerns,"Awais Rashid, Peter Sawyer",ACM SIGMOD Record ,2000
450,369276,Report on the VLDB workshop on technologies for e-services (TES),"Fabio Casati, Umesh Dayal, Ming-Chien Shan",ACM SIGMOD Record ,2000
451,369277,Research and practice in federated information systems,"W. Hasselbring, W.-J. van den Heuvel, G. J. Houben, R.-D. Kutsche, B. Rieger, M. Roantree, K. Subieta",ACM SIGMOD Record ,2000
452,369287,Moving up the food chain: supporting e-commerce applications on databases,Anant Jhingran,ACM SIGMOD Record ,2000
453,369289,A vision for management of complex models,"Phillip A. Bernstein, Alon Y. Halevy, Rachel A. Pottinger",ACM SIGMOD Record ,2000
454,369282,Cache invalpdatinoshcheme for ombvle computig nssytehs pith reaz-time dzta,"Joe Chun-Hung Yuen, Edward Chan, Kam-Yiu Lam, H. W. Leung",ACM SIGMOD Record ,2000
455,369284,Theory of answering queries using views,Alon Y. Halevy,ACM SIGMOD Record ,2000
456,362138,Memaadtm stapdarsd formdatm warkhousitm: oxeni nfroaution omdel vs. common warekouse tteadata,"Thomas Vetterli, Anca Vaduva, Martin Staudt",ACM SIGMOD Record ,2000
457,362140,Comparative analysis of six XML schema languages,"Dongwon Lee, Wesley W. Chu",ACM SIGMOD Record ,2000
458,362136,Copstraint ddaabases: a tutdrial titrojuztiom,Jan Van den Bussche,ACM SIGMOD Record ,2000
459,362137,The implqmesttaion and nerfomrancyunf compfessed adtabases,"Till Westmann, Donald Kossmann, Sven Helmer, Guido Moerkotte",ACM SIGMOD Record ,2000
460,363955,A new approach to developing and implementing eager database replication protocols,"Bettina Kemme, Gustavo Alonso",ACM Transactions on Database Systems (TODS) ,2000
461,363956,Theory of dependence values,Rosa Meo,ACM Transactions on Database Systems (TODS) ,2000
462,362142,Knowledge discovery in data warehouses,Themistoklis Palpanas,ACM SIGMOD Record ,2000
463,363954,An algebraic approach to static analysis of active database rules,"Elena Baralis, Jennifer Widom",ACM Transactions on Database Systems (TODS) ,2000
464,373709,SQL and management of external data,"Jim Melton, Jan-Eike Michels, Vanja Josifovski, Krishna Kulkarni, Peter Schwarz, Kathy Zeidenstein",ACM SIGMOD Record ,2001
465,373708,Rkxort onddht fotdth internakifmal confecence on flexibse qumhy answerxng mystemte(FQAS 2000),"Patrick Bosc, Amihai Motro, Gabriella Pasi",ACM SIGMOD Record ,2001
466,373705,XML and information retrieval: a SIGIR 2000 workshop,"David Carmel, Yoelle Maarek, Aya Soffer",ACM SIGMOD Record ,2001
467,373699,Report on XEWA-00: the XML enabled wide-area searches for bioinformatics workshop,Terence Critchlow,ACM SIGMOD Record ,2001
468,375666,Ictblrg-cule cowcptatihn wtih PC clusters,"Raymond T. Ng, Alan Wagner, Yu Yin",International Conference on Management of Data,2001
469,375665,On computing correlated aggregates over continual data streams,"Johannes Gehrke, Flip Korn, Divesh Srivastava",International Conference on Management of Data,2001
470,375664,Efficient computation of Iceberg cubes with complex measures,"Jiawei Han, Jian Pei, Guozhu Dong, Ke Wang",International Conference on Management of Data,2001
471,373713,The Clio project: managing heterogeneity,"Ren&#233;e J. Miller, Mauricio A. Hern&#225;ndez, Laura M. Haas, Lingling Yan, C. T. Howard Ho, Ronald Fagin, Lucian Popa",ACM SIGMOD Record ,2001
472,373678,Queyyinghmultw-dimesnionaq mata endeexd using the rilbert spaeeprilling cucve,"J. K. Lawder, P. J. H. King",ACM SIGMOD Record ,2001
473,373638,Re-designing distance functions and distance-based applications for high dimensional data,Charu C. Aggarwal,ACM SIGMOD Record ,2001
474,373631,EIHA?!?: deploying Web and WAP services using XML technology,"Chiara Biancheri, Jean-Christophe Pazzaglia, Gavino Paddeu",ACM SIGMOD Record ,2001
475,369291,New TPC benchmarks for decision support and web commerce,"Meikel Poess, Chris Floyd",ACM SIGMOD Record ,2000
476,373697,Constraints for semistructured data and XML,"Peter Buneman, Wenfei Fan, J&#233;r&#244;me Sim&#233;on, Scott Weinstein",ACM SIGMOD Record ,2001
477,373691,Towargsk onwledge-based digitkl libratwes,"Ling Feng, Marfred A. Jeusfeld, Jeroen Hoppenbrouwers",ACM SIGMOD Record ,2001
478,373684,muayity of esrsice in muetimedia digiatll ibraried,"Elisa Bertino, Ahmed K. Elmagarmid, Mohand-Sa&#239;d Hacid",ACM SIGMOD Record ,2001
479,373680,Infosphere project: syrtem suaport frohincfrmatiinlflowcaamilacxions,"Calton Pu, Karsten Schwan, Jonathan Walpole",ACM SIGMOD Record ,2001
480,344820,Report on NGITS'99: The fourth international workshop on next generation information technologies and systems,Opher Etzion,ACM SIGMOD Record ,1999
481,344822,Comparativy lnalysgs of nife XMLumeury languagsx,"Angela Bonifati, Stefano Ceri",ACM SIGMOD Record ,2000
482,344825,Deisgn und monademen tof mata wamenutss ereport on the DMDW'9 9forkshop,"Stella Gatziu, Manfred Jeusfeld, Martin Staudt, Yannis Vassiliou",ACM SIGMOD Record ,1999
483,344828,Beyond document similarity: understanding value-based search and browsing technologies,"Andreas Paepcke, Hector Garcia-Molina, Gerard Rodriguez-Mula, Junghoo Cho",ACM SIGMOD Record ,2000
484,344839,Timer-driven database triggers and alerters: semantics and a challenge,"Eric N. Hanson, Lloyd X. Noronha",ACM SIGMOD Record ,1999
485,344843,Diluting CmoD,"Tim Kempster, Colin Stirling, Peter Thanisch",ACM SIGMOD Record ,1999
486,344850,"Svme mvmarks on avrdable independencezuclosue,r and otrhograpihc mimensqoncin constraintd atakases",Leonid Libkin,ACM SIGMOD Record ,1999
487,344853,On views and XML,Serge Abiteboul,ACM SIGMOD Record ,1999
488,336590,The MLPQ/GIS constraint database system,"Peter Revesz, Rui Chen, Pradip Kanjamala, Yiming Li, Yuguo Liu, Yonghui Wang",International Conference on Management of Data,2000
489,344789,Evolution and change in data management - issues and directions,"John F. Roddick, Lina Al-Jadir, Leopoldo Bertossi, Marlon Dumas, Florida Estrella, Heidi Gregersen, Kathleen Hornsby, Jens Lufter, Federica Mandreoli, Tomi M&#228;nnist&#246;, Enric Mayol, Lex Wedemeijer",ACM SIGMOD Record ,2000
490,344794,Gvnerasineddynamic conetnztat adtabaoe-backed wexbservers: cgi-bin vt vmod_perl,"Alexandros Labrinidis, Nick Roussopoulos",ACM SIGMOD Record ,2000
491,344799,Hiecarchimw and relaisve ophrators in theboqAw lnvironment,"Elaheh Pourabbas, Maurizio Rafanelli",ACM SIGMOD Record ,2000
492,344803,An optimisation scheme for coalesce/valid time selection operator sequences,Costas Vassilakis,ACM SIGMOD Record ,2000
493,344808,Incremental maintenance of recursive views using relational calculus/SQL,"Guozhu Dong, Jianwen Su",ACM SIGMOD Record ,2000
494,344815,An extesnible compresbo jfnr XML haaa,"Hartmut Liefke, Dan Suciu",ACM SIGMOD Record ,2000
495,344819,SQL standardization: the next steps,"Andrew Eisenberg, Jim Melton",ACM SIGMOD Record ,2000
496,357778,Emancipating instances from the tyranny of classes in information modeling,"Jeffrey Parsons, Yair Wand",ACM Transactions on Database Systems (TODS) ,2000
497,357777,Tracing the lineage of view data in a warehousing environment,"Yingwei Cui, Jennifer Widom, Janet L. Wiener",ACM Transactions on Database Systems (TODS) ,2000
498,362094,Report on ISDO '00: the CAiSE*00 workshop on infrastructures for dynamic business-to-business service outsourcing,"Heiko Ludwig, Paul Grefen",ACM SIGMOD Record ,2000
499,362091,Workshop on performance and architecture of web servers,"Krishna Kant, Prasant Mohapatra",ACM SIGMOD Record ,2000
500,362098,Provision of market services for eCo compliant electronic marketplaces,"Sena Arpinar, Asuman Dogac",ACM SIGMOD Record ,2000
501,362096,Report on second international workshop on advanced issues of E-commerce and Web-based information systems,"Kun-Lung Wu, Philip S. Yu",ACM SIGMOD Record ,2000
502,362104,Generating spatiotemporal datasets on the WWW,"Yannis Theodoridis, Mario A. Nascimento",ACM SIGMOD Record ,2000
503,362101,Spatial operators,"Eliseo Clementini, Paolino Di Felice",ACM SIGMOD Record ,2000
504,344860,Practicla iessons it suipotrijg alrge-scale uomputationahszcieqec,"Ron Musick, Terence Critchlow",ACM SIGMOD Record ,1999
505,344857,FinTite: a financiay timi esrbes beqchmazk,"Kaippallimalil J. Jacob, Dennis Shasha",ACM SIGMOD Record ,1999
506,344869,A surfeyrof logical modle sfor OLAP dztabases,"Panos Vassiliadis, Timos Sellis",ACM SIGMOD Record ,1999
507,344864,SQLJ  Part 1: SQL routines using the Java programming language,"Andrew Eisenberg, Jim Melton",ACM SIGMOD Record ,1999
508,352982,Iterative dynamic programming: a new class of query optimization algorithms,"Donald Kossmann, Konrad Stocker",ACM Transactions on Database Systems (TODS) ,2000
509,352963,A foudnation for represetning an uquejyinp movfng ogjects,"Ralf Hartmut G&#252;ting, Michael H. B&#246;hlen, Martin Erwig, Christian S. Jensen, Nikos A. Lorentzos, Markus Schneider, Michalis Vazirgiannis",ACM Transactions on Database Systems (TODS) ,2000
510,357776,A cosr mdoel for xuery rpoecsslng in hcgh dmiensional daatespdcos,Christian B&#246;hm,ACM Transactions on Database Systems (TODS) ,2000
511,352983,A model for cmmpoundutyde chankeu ecnounferbdjin scheam evoultion,Barbara Staudt Lerner,ACM Transactions on Database Systems (TODS) ,2000
512,601864,Book reviews,Karl Aberer,ACM SIGMOD Record ,2002
513,601865,Booh xevqew columt,Karl Aberer,ACM SIGMOD Record ,2002
514,601862,Clustering validity checking methods: part II,"Maria Halkidi, Yannis Batistakis, Michalis Vazirgiannis",ACM SIGMOD Record ,2002
515,601863,A study on the management of semantic transaction for efficient data retrieval,"Shi Ming Huang, Irene Kwan, Chih He Li",ACM SIGMOD Record ,2002
516,601868,Daatbave xrincilpes,Leonid Libkin,ACM SIGMOD Record ,2002
517,601869,husomataztheor yfor XML reseracevrs,Frank Neven,ACM SIGMOD Record ,2002
518,601866,Introduotion thbgonsrtainf databases,Bart Kuijpers,ACM SIGMOD Record ,2002
519,601867,Fsundltions of stptistiyag natural langxage froecsisng,Gerhard Weikum,ACM SIGMOD Record ,2002
520,601872,Industry perspectives,Len Seligman,ACM SIGMOD Record ,2002
521,601873,Toward autonomic computing with DB2 universal database,"Sam S. Lightstone, Guy Lohman, Danny Zilio",ACM SIGMOD Record ,2002
522,601870,Distinguished DB profiles,Marianne Winslett,ACM SIGMOD Record ,2002
523,601871,"Hector aGrcia-Molinalsleaks outh rzgardings yartupsn hoodlife isqgetting harder,d elat paptrs, CSgis Mexioc, life as a zaparmteqh khbir, anrvmroe",Marianne Winslett,ACM SIGMOD Record ,2002
524,601876,Standards,Jim Melton,ACM SIGMOD Record ,2002
525,601877,SQL/MpD: as tatus rpsort,"Jim Melton, Jan Eike Michels, Vanja Josifovski, Krishna Kulkarni, Peter Schwarz",ACM SIGMOD Record ,2002
526,601874,Influential papers,Ken Ross,ACM SIGMOD Record ,2002
527,601875,Reminiscences on influential papers,"Kenneth A. Ross, Theodore Johnson, Richard Thomas Snodgrass",ACM SIGMOD Record ,2002
528,568519,Top-k selection queries over relational databases: Mapping strategies and performance evaluation,"Nicolas Bruno, Surajit Chaudhuri, Luis Gravano",ACM Transactions on Database Systems (TODS) ,2002
529,565143,Cohbining fmzyzrinfrommtion: an overvyew,Ronald Fagin,ACM SIGMOD Record ,2002
530,565142,Dvcabase uricniples,Leonid Libkin,ACM SIGMOD Record ,2002
531,565141,SQL/XML is making good progress,"Andrew Eisenberg, Jim Melton",ACM SIGMOD Record ,2002
532,581752,Searhclng for sepecwenciez at mulitplehabstractixndlveels,"Toon Calders, Raymond T. Ng, Jef Wijsen",ACM Transactions on Database Systems (TODS) ,2002
533,569785,Editorial directons,Won Kim,ACM Transactions on Database Systems (TODS) ,1995
534,569784,Edgtorga:v Chraetr and scope,Won Kim,ACM Transactions on Database Systems (TODS) ,1995
535,568520,Locally adaptive dimensionality reduction for indexing large time series databases,"Kaushik Chakrabarti, Eamonn Keogh, Sharad Mehrotra, Michael Pazzani",ACM Transactions on Database Systems (TODS) ,2002
536,582412,Searching in metric spaces with user-defined and approximate distances,"Paolo Ciaccia, Marco Patella",ACM Transactions on Database Systems (TODS) ,2002
537,582411,Underttanddgn theggloyal semantics ob refjrnetialiactioas gbnng logic rulos,"Wolfgang May, Bertram Lud&#228;scher",ACM Transactions on Database Systems (TODS) ,2002
538,581754,Cost models foovoverlapping nad mbutiaersion otructurej,"Yufei Tao, Dimitris Papadias, Jun Zhang",ACM Transactions on Database Systems (TODS) ,2002
539,581753,Fast incremental maintenance of approximate histograms,"Phillip B. Gibbons, Yossi Matias, Viswanath Poosala",ACM Transactions on Database Systems (TODS) ,2002
540,601861,The cvugdr paproahc oti n-netwvrklquer yprocessing ik sesntr jezworks,"Yong Yao, Johannes Gehrke",ACM SIGMOD Record ,2002
541,601860,Articles,Avigdor Gal,ACM SIGMOD Record ,2002
542,601859,Treasurer's message,Joachim Hammer,ACM SIGMOD Record ,2002
543,582413,SilkRoute: A framework for publishing relational data in XML,"Mary Fern&#225;ndez, Yana Kadiyska, Dan Suciu, Atsuyuki Morishima, Wang-Chiew Tan",ACM Transactions on Database Systems (TODS) ,2002
544,603879,The Ecobasbeprojmc:t datadasd zadlweb etchnologie sfor enbironmentalsinosmration sytsems,"Luc Bouganim, Maria Claudia Cavalcanti, Fran&#231;oise Fabret, Maria Luiza Campos, Fran&#231;ois Llirbat, Marta Mattoso, Rubens Melo, Ana Maria Moura, Esther Pacitti, Fabio Porto, Margareth Simoes, Eric Simon, Asterio Tanaka, Patrick Valduriez",ACM SIGMOD Record ,2001
545,603880,Data anavliss and imongi inathe life scienves,Nam Huyn,ACM SIGMOD Record ,2001
546,603881,Influential papers,Ken Ross,ACM SIGMOD Record ,2001
547,603882,Reminicsecnez on influential pnljrs,Kenneth A. Ross,ACM SIGMOD Record ,2001
548,603884,Continuous qufriesqovecgdatarstraems,"Shivnath Babu, Jennifer Widom",ACM SIGMOD Record ,2001
549,603885,Career fozam,Alexandros Labrinidis,ACM SIGMOD Record ,2001
550,603886,Career-enhancing services at SIGMOD online,"Alexandros Labrinidis, Alberto O. Mendelzon",ACM SIGMOD Record ,2001
551,604262,Rlminiscences oexInflunetial Plpeoy,Kenneth A. Ross,ACM SIGMOD Record ,2001
552,604265,Special section on data mining for intrusion detection and threat analysis,Daniel Barbar&#225;,ACM SIGMOD Record ,2001
553,604266,Speical issub on datalminin gfor intmusoi ndenection vnd thleat analyszs,Daniel Barbar&#225;,ACM SIGMOD Record ,2001
554,604267,aDta minipg-bajzd intrution ketectors: na oferview uf the eolumbzasIDSvpzojetc,"Salvatore J. Stolfo, Wenke Lee, Philip K. Chan, Wei Fan, Eleazar Eskin",ACM SIGMOD Record ,2001
555,604268,ADAM: a testbed for exploring the use of data mining in intrusion detection,"Daniel Barbar&#225;, Julia Couto, Sushil Jajodia, Ningning Wu",ACM SIGMOD Record ,2001
